benchmark,dimension,seed,true_eval_num,strategy_before,strategy_used,strategy_after,candidate_pred,true_fitness,current_best_after,improved,rejected_by_niche,niche_min_distance,niche_threshold,pred_mq,pred_tps,pred_gaussian
Ellipsoid,10,44,79,3,Local-RBF,1,-251132.15535600757,1251.264689277411,0.18404122068715859,False,False,10.648114465862507,0.0031622776601683794,1.2899184858280344,-251132.1553560087,0.27988400349161585
Ellipsoid,10,44,80,1,LCB-GPR,2,-173053.1192964593,1140.6510091411938,0.18404122068715859,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,81,2,Global-RBF,3,-0.0034697388585414046,0.2732526471152398,0.18404122068715859,False,False,0.2299902162815386,0.0031622776601683794,0.20401347414247084,0.21951022862469927,-0.0034697384336368486
Ellipsoid,10,44,82,3,Local-RBF,1,-1.7418606183760026,2.4791019435758814,0.18404122068715859,False,False,0.5306425582543467,0.0031622776601683794,0.17378869931610152,-1.7418606183760026,0.27765074547089064
Ellipsoid,10,44,83,1,LCB-GPR,2,-167957.8437573128,1166.4843967558334,0.18404122068715859,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,84,2,Global-RBF,3,-0.22949202072777553,1.2766154340818725,0.18404122068715859,False,False,0.40435991091365375,0.0031622776601683794,-0.22949200740174547,1.2306589316921759,1.58562649300751
Ellipsoid,10,44,85,3,Local-RBF,1,-7.714174923423376,24.851945011364215,0.18404122068715859,False,False,1.2689555181459657,0.0031622776601683794,0.2670063264426762,-7.71417492342338,0.2790550839445689
Ellipsoid,10,44,86,1,LCB-GPR,2,-177843.9059409941,1111.2135962436898,0.18404122068715859,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,87,2,Global-RBF,2,0.04200503317389348,0.06852669732900218,0.06852669732900218,True,False,0.1824907502237197,0.0031622776601683794,0.04200503501260755,0.16855085093681055,0.22088496175439332
Ellipsoid,10,44,88,2,Global-RBF,3,-71.84766803560973,78.07701107731819,0.06852669732900218,False,False,5.785611135178918,0.0031622776601683794,-71.84766804593113,153.4193096531111,129.73551645063253
Ellipsoid,10,44,89,3,Local-RBF,1,-0.13763408499025687,0.1563834517430936,0.06852669732900218,False,False,0.20396026122983352,0.0031622776601683794,0.02478660964633514,-0.13763408499025687,0.10898779277531018
Ellipsoid,10,44,90,1,LCB-GPR,2,-169110.69389514008,1112.006679859985,0.06852669732900218,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,90,2,Global-RBF,3,0.009923735840061454,,0.06852669732900218,False,True,0.0,0.0031622776601683794,0.009923735273844159,0.06852716369280643,0.06635700548457635
Ellipsoid,10,44,90,3,Local-RBF,1,0.06852668767056483,,0.06852669732900218,False,True,0.0,0.0031622776601683794,0.06852668767056491,0.06852669714594928,0.06852670175274964
Ellipsoid,10,44,91,1,LCB-GPR,2,-158384.92153586296,1000.2472527229809,0.06852669732900218,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,92,2,Global-RBF,3,-0.04020217704089646,0.270539832916872,0.06852669732900218,False,False,0.1929160319951879,0.0031622776601683794,-0.04020217845021534,0.3887294178472871,0.2969577435262636
Ellipsoid,10,44,93,3,Local-RBF,1,0.06232747730774266,0.18533343319758863,0.06852669732900218,False,False,0.14331336959161003,0.0031622776601683794,0.06232747730774266,0.07242018576960213,0.07954843349328317
Ellipsoid,10,44,94,1,LCB-GPR,2,-124617.98716545831,977.7310145252675,0.06852669732900218,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,95,2,Global-RBF,2,0.033620315172584014,0.0656517435846126,0.0656517435846126,True,False,0.025619035519956816,0.0031622776601683794,0.03362031390804532,0.06673103677883319,0.04780355433655359
Ellipsoid,10,44,96,2,Global-RBF,2,0.002231794331464698,0.059747541625025484,0.059747541625025484,True,False,0.10597237080163342,0.0031622776601683794,0.08280135433977875,0.0682478644339426,0.0022317941154597065
Ellipsoid,10,44,97,2,Global-RBF,3,-141.533959419327,203.92651648459426,0.059747541625025484,False,False,6.1152509946642795,0.0031622776601683794,-141.533959419327,191.19398387137807,193.21042479091562
Ellipsoid,10,44,98,3,Local-RBF,3,0.053020735372165034,0.05824526572508101,0.05824526572508101,True,False,0.0069581081168446895,0.0031622776601683794,0.060751812262052354,0.05302073537216498,0.061007763846856786
Ellipsoid,10,44,98,3,Local-RBF,1,0.05824523347570208,,0.05824526572508101,False,True,0.0,0.0031622776601683794,0.05824523347570244,0.05824526567847779,0.05824527583260859
Ellipsoid,10,44,99,1,LCB-GPR,2,-125483.79161424638,986.1674391836651,0.05824526572508101,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,100,2,Global-RBF,2,0.03171263426054338,0.05024926740681184,0.05024926740681184,True,False,0.1303924215140001,0.0031622776601683794,0.1440267579380361,0.03171263426071391,0.06760339177952801
Ellipsoid,10,44,101,2,Global-RBF,3,-0.20118553353364632,0.4943117997224315,0.05024926740681184,False,False,0.46534598800125543,0.0031622776601683794,-0.2011855348256404,1.1802227241447554,1.0104846767882805
Ellipsoid,10,44,101,3,Local-RBF,1,0.05024926213290036,,0.05024926740681184,False,True,0.0,0.0031622776601683794,0.05024926213290046,0.050249267402359354,0.05024926924104814
Ellipsoid,10,44,102,1,LCB-GPR,2,-123388.7710816316,1011.5463610444912,0.05024926740681184,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,103,2,Global-RBF,3,0.019538740481323202,0.0724609057890056,0.05024926740681184,False,False,0.12778229173304714,0.0031622776601683794,0.13024634083927822,0.07690624401800505,0.019538740666121157
Ellipsoid,10,44,103,3,Local-RBF,1,0.050249265492379534,,0.05024926740681184,False,True,0.0,0.0031622776601683794,0.05024926549237974,0.05024926739909434,0.050249268364450726
Ellipsoid,10,44,104,1,LCB-GPR,2,-161062.31375455277,1027.1406316761388,0.05024926740681184,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,105,2,Global-RBF,3,-148.6720423097898,196.88113057432008,0.05024926740681184,False,False,6.213902155622296,0.0031622776601683794,-148.67204233229705,217.6583026913853,217.42752187651072
Ellipsoid,10,44,105,3,Local-RBF,1,-0.016522730951541914,,0.05024926740681184,False,True,0.0,0.0031622776601683794,0.06886409932843349,-0.016522730951541748,0.0810754047962764
Ellipsoid,10,44,106,1,LCB-GPR,2,-67445.80878558458,1023.5822153598863,0.05024926740681184,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,107,2,Global-RBF,2,0.0038554314298266945,0.03955547969358638,0.03955547969358638,True,False,0.09976735689005242,0.0031622776601683794,0.05249882344958223,0.04190198924703736,0.0038554312432097504
Ellipsoid,10,44,107,2,Global-RBF,3,0.02357884633181584,,0.03955547969358638,False,True,0.0,0.0031622776601683794,0.05963029123120123,0.039555621116562634,0.023578847194528407
Ellipsoid,10,44,107,3,Local-RBF,1,0.03955547738319463,,0.03955547969358638,False,True,0.0,0.0031622776601683794,0.039555477383194676,0.039555479688969844,0.0395554805931317
Ellipsoid,10,44,108,1,LCB-GPR,2,-114805.1225031394,1094.039237333003,0.03955547969358638,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,108,2,Global-RBF,3,0.024028180327547943,,0.03955547969358638,False,True,0.0,0.0031622776601683794,0.05850272622308239,0.03955561581045686,0.024028182926258523
Ellipsoid,10,44,108,3,Local-RBF,1,0.03955547738319463,,0.03955547969358638,False,True,0.0,0.0031622776601683794,0.039555477383194676,0.039555479688969844,0.0395554805931317
Ellipsoid,10,44,109,1,LCB-GPR,2,-117611.9564404159,1028.2823187860834,0.03955547969358638,False,False,,0.0031622776601683794,,,
Ellipsoid,10,44,109,2,Global-RBF,3,0.02574917349943462,,0.03955547969358638,False,True,0.0,0.0031622776601683794,0.05978642260987499,0.03955556908312019,0.02574917395685361
Ellipsoid,10,44,110,3,Local-RBF,1,0.03883219417695457,0.18409934504261674,0.03955547969358638,False,False,0.03864387329181942,0.0031622776601683794,0.11308632627440796,0.038832194176954604,0.08233203772523758
Rosenbrock,10,42,21,1,LCB-GPR,2,-26204883.585817076,4704.55557851433,1360.0223981575712,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,22,2,Global-RBF,3,-27120.859412953356,14534.58206393425,1360.0223981575712,False,False,3.901745343560024,0.0031622776601683794,3340.38738719511,-27120.85941295335,611.8676366846785
Rosenbrock,10,42,23,3,Local-RBF,1,-10733.499691036706,25878.819236777897,1360.0223981575712,False,False,5.252475238696881,0.0031622776601683794,1141.848831068346,-10733.499691036706,1582.7863250795892
Rosenbrock,10,42,24,1,LCB-GPR,2,-140658117.33150998,9080.869408609642,1360.0223981575712,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,25,2,Global-RBF,3,-10172.344122626539,2729.4456487798357,1360.0223981575712,False,False,4.0479565605203405,0.0031622776601683794,-64.70473823958582,-10172.344122626542,3385.1080016530154
Rosenbrock,10,42,26,3,Local-RBF,1,-10892.707521139653,26488.842745593836,1360.0223981575712,False,False,0.10629844714190383,0.0031622776601683794,1141.9746649437602,-10892.707521139651,1582.7863261601383
Rosenbrock,10,42,27,1,LCB-GPR,2,-116245423.39908735,13573.02723437873,1360.0223981575712,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,28,2,Global-RBF,2,-3226.792944946541,342.99067973760936,342.99067973760936,True,False,3.7285680476957013,0.0031622776601683794,-744.2679116695899,-3226.792944946541,2168.6667517174546
Rosenbrock,10,42,29,2,Global-RBF,3,-1355.8997516710197,1010.3840529842948,342.99067973760936,False,False,2.576844827353094,0.0031622776601683794,67.48583894056537,1142.1867697309408,-1355.8997516710142
Rosenbrock,10,42,30,3,Local-RBF,1,-255779.52976062268,18496.492562622836,342.99067973760936,False,False,4.231510077838864,0.0031622776601683794,188.2419919192231,-255779.52976062297,676.6873663609521
Rosenbrock,10,42,31,1,LCB-GPR,2,-118889575.32354133,9279.46310854622,342.99067973760936,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,32,2,Global-RBF,2,-1259.301637168036,66.82995254850381,66.82995254850381,True,False,1.9310686221174564,0.0031622776601683794,-1259.3016371679196,-136.18166144027327,-7.445803392327434
Rosenbrock,10,42,33,2,Global-RBF,3,-659.0218165619717,593.9516623873697,66.82995254850381,False,False,2.248914807529622,0.0031622776601683794,1441.9520580538538,-659.0218165619599,2904.798767504083
Rosenbrock,10,42,34,3,Local-RBF,1,-6938.782306462749,14738.983831959244,66.82995254850381,False,False,4.086417835294969,0.0031622776601683794,-188.66391369671112,-6938.782306462751,334.572818227464
Rosenbrock,10,42,35,1,LCB-GPR,2,-112468351.85894087,13127.561248065907,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,36,2,Global-RBF,3,-1168.555050386556,975.6096549881188,66.82995254850381,False,False,2.192714675975491,0.0031622776601683794,69.1972749019651,1305.558854845981,-1168.5550503865343
Rosenbrock,10,42,36,3,Local-RBF,1,-6938.782306462749,,66.82995254850381,False,True,0.0,0.0031622776601683794,-188.66391369671112,-6938.782306462751,334.572818227464
Rosenbrock,10,42,37,1,LCB-GPR,2,-108968183.27334361,14946.659527541891,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,38,2,Global-RBF,3,-1355.4779147832305,2474.9350276400633,66.82995254850381,False,False,2.523759084449887,0.0031622776601683794,166.46203942329976,893.1218285168261,-1355.4779147831614
Rosenbrock,10,42,39,3,Local-RBF,1,-6949.700043550445,16698.382202898723,66.82995254850381,False,False,2.433591307833998,0.0031622776601683794,-183.88299169481718,-6949.700043550445,334.5771269610415
Rosenbrock,10,42,40,1,LCB-GPR,2,-95381176.92842114,12715.738156914991,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,41,2,Global-RBF,3,-722.1061362857145,167.1350936169435,66.82995254850381,False,False,1.384513688918329,0.0031622776601683794,-498.62898619113366,170.56934962036667,-722.1061362858727
Rosenbrock,10,42,42,3,Local-RBF,1,-2432.810175597696,8559.579958692442,66.82995254850381,False,False,1.5378536310143276,0.0031622776601683794,-145.46857167939947,-2432.8101755976963,291.7918038032129
Rosenbrock,10,42,43,1,LCB-GPR,2,-103843654.48596363,19383.028605331867,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,44,2,Global-RBF,3,-999.8264311659514,3939.557224741592,66.82995254850381,False,False,2.495584910727333,0.0031622776601683794,1160.1584519139024,2475.2592750335234,-999.8264311659204
Rosenbrock,10,42,45,3,Local-RBF,1,-2436.2148088837503,9518.647428453809,66.82995254850381,False,False,0.4096306945598141,0.0031622776601683794,-141.72274556789415,-2436.2148088837507,292.0516041840741
Rosenbrock,10,42,46,1,LCB-GPR,2,-78472791.52773805,15927.42694278264,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,47,2,Global-RBF,3,-1188.6888080383078,3099.784457580857,66.82995254850381,False,False,2.2626280577233975,0.0031622776601683794,1328.7854323619913,3000.966000259118,-1188.6888080382514
Rosenbrock,10,42,48,3,Local-RBF,1,-2437.7847170839605,9218.631028030373,66.82995254850381,False,False,0.3784091902953198,0.0031622776601683794,-145.78750277715727,-2437.78471708396,291.8935156748429
Rosenbrock,10,42,49,1,LCB-GPR,2,-87191483.05963816,11923.579828174761,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,50,2,Global-RBF,3,-631.8119458579076,458.90505383786314,66.82995254850381,False,False,1.4457135158911314,0.0031622776601683794,74.177051916653,123.97342753508292,-631.8119458579986
Rosenbrock,10,42,51,3,Local-RBF,1,-8892.232397240345,17133.20626685486,66.82995254850381,False,False,3.6330877662939027,0.0031622776601683794,-109.57465173412487,-8892.232397240346,325.9602512824939
Rosenbrock,10,42,52,1,LCB-GPR,2,-79194260.24155886,17938.891956623378,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,53,2,Global-RBF,3,-369.30185092057036,103.57265710541455,66.82995254850381,False,False,1.1375645656522688,0.0031622776601683794,-125.88538925779449,219.55034770821658,-369.30185092043575
Rosenbrock,10,42,54,3,Local-RBF,1,-4829.42886227279,13139.009150106871,66.82995254850381,False,False,2.450133765697425,0.0031622776601683794,-123.93460835277762,-4829.428862272789,227.8866617904403
Rosenbrock,10,42,55,1,LCB-GPR,2,-61229824.619851805,6844.988390848431,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,56,2,Global-RBF,3,-479.86326408311015,1003.9812479903236,66.82995254850381,False,False,1.7548807524714691,0.0031622776601683794,289.36665105335123,-479.86326408315017,918.6089867350929
Rosenbrock,10,42,57,3,Local-RBF,1,-4835.2152383833645,11165.721094325489,66.82995254850381,False,False,0.5295525178029888,0.0031622776601683794,-127.70476732295975,-4835.215238383363,227.88661980269998
Rosenbrock,10,42,58,1,LCB-GPR,2,-89707968.94751024,13775.500256425352,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,59,2,Global-RBF,3,-391.10075585614504,229.58104747484106,66.82995254850381,False,False,1.583733271267557,0.0031622776601683794,-391.1007558581787,-57.80363507436323,141.89853981339274
Rosenbrock,10,42,60,3,Local-RBF,1,-601.4537387500301,1823.615355581002,66.82995254850381,False,False,2.088137557372553,0.0031622776601683794,87.8829276154508,-601.4537387500302,144.6772861490108
Rosenbrock,10,42,61,1,LCB-GPR,2,-77474263.32669373,12225.345133244615,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,62,2,Global-RBF,3,-278.4228188708712,373.63562336216046,66.82995254850381,False,False,1.3374796092431553,0.0031622776601683794,255.03190590554186,-278.4228188708521,1208.749350107597
Rosenbrock,10,42,63,3,Local-RBF,1,-1555518.0167382944,15438.15435859983,66.82995254850381,False,False,4.020204111363922,0.0031622776601683794,464.0789145246513,-1555518.016738294,213.9571843539182
Rosenbrock,10,42,64,1,LCB-GPR,2,-78837662.83331914,9983.450088764856,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,65,2,Global-RBF,3,-329.52445714402984,376.4832752693941,66.82995254850381,False,False,1.4632609801672778,0.0031622776601683794,230.24590060973242,473.37811702536146,-329.52445714435
Rosenbrock,10,42,66,3,Local-RBF,1,-1641905.2198591996,15782.564462721395,66.82995254850381,False,False,2.0674951401790223,0.0031622776601683794,453.8605954431079,-1641905.2198591996,213.95728911268282
Rosenbrock,10,42,67,1,LCB-GPR,2,-62058383.773531705,14763.458362008567,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,68,2,Global-RBF,3,-250.3035099159497,166.69719842158872,66.82995254850381,False,False,0.9552244082425136,0.0031622776601683794,-21.98218723809623,42.56207450265629,-250.30350991582782
Rosenbrock,10,42,69,3,Local-RBF,1,-633.8052439994902,3682.6626070256675,66.82995254850381,False,False,0.903273765795184,0.0031622776601683794,114.19169090339403,-633.8052439994902,151.99473018651778
Rosenbrock,10,42,70,1,LCB-GPR,2,-52355782.0980471,7325.321805206537,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,71,2,Global-RBF,3,-196.20159855671955,98.93491512234624,66.82995254850381,False,False,0.9984666078672272,0.0031622776601683794,-196.20159855756992,7.309466518159752,64.21058287874985
Rosenbrock,10,42,72,3,Local-RBF,1,-144.30481490667782,469.27665225268447,66.82995254850381,False,False,0.9525342934271909,0.0031622776601683794,118.66177204329624,-144.30481490667782,116.13955870637223
Rosenbrock,10,42,73,1,LCB-GPR,2,-71603191.4581333,13608.044101882086,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,74,2,Global-RBF,3,-1205.6977739596587,4238.369486004466,66.82995254850381,False,False,2.6865100331271874,0.0031622776601683794,1077.7376047246553,2176.873892548907,-1205.697773959706
Rosenbrock,10,42,75,3,Local-RBF,1,-144.38636710250663,470.3775730458606,66.82995254850381,False,False,0.040325544910137984,0.0031622776601683794,118.85329988089241,-144.38636710250657,116.00635490593439
Rosenbrock,10,42,76,1,LCB-GPR,2,-63543060.32416453,10476.161152104516,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,77,2,Global-RBF,3,-373.25389367828393,184.29821856882575,66.82995254850381,False,False,1.1729328482711072,0.0031622776601683794,-141.70093567141066,-32.839836874995854,-373.2538936783385
Rosenbrock,10,42,78,3,Local-RBF,1,-101.12482955988267,475.3548126801863,66.82995254850381,False,False,1.5199484983821718,0.0031622776601683794,95.02053252623139,-101.1248295598827,106.78584673652249
Rosenbrock,10,42,79,1,LCB-GPR,2,-65856375.68666392,14471.687661903166,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,80,2,Global-RBF,3,-157.35203804201046,105.02544309606175,66.82995254850381,False,False,0.8700618127937406,0.0031622776601683794,-50.942834289026905,57.77961580423653,-157.3520380424825
Rosenbrock,10,42,81,3,Local-RBF,1,-116.09071143150973,168.3529674282932,66.82995254850381,False,False,0.9914310160160393,0.0031622776601683794,136.5913032084972,-116.09071143150973,111.496994442057
Rosenbrock,10,42,82,1,LCB-GPR,2,-75683042.08731064,12130.73652579014,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,83,2,Global-RBF,3,-747.2361977760647,2572.7252773111377,66.82995254850381,False,False,2.5074085265996136,0.0031622776601683794,1736.8698902363112,2284.2120906639493,-747.2361977760647
Rosenbrock,10,42,84,3,Local-RBF,1,-40359.69356004001,16918.4986144898,66.82995254850381,False,False,4.159801892581252,0.0031622776601683794,488.3237026998753,-40359.693560039996,132.6058057384971
Rosenbrock,10,42,85,1,LCB-GPR,2,-57083229.43773683,17028.116002165192,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,86,2,Global-RBF,3,-200.8285206100254,347.3570366829754,66.82995254850381,False,False,0.9896341837541369,0.0031622776601683794,-200.82852060817004,-115.22411586272119,150.7139323365045
Rosenbrock,10,42,87,3,Local-RBF,1,-40779.14555795157,17126.94325622776,66.82995254850381,False,False,0.18455727328629185,0.0031622776601683794,490.56412925789743,-40779.14555795155,132.6058057384971
Rosenbrock,10,42,88,1,LCB-GPR,2,-51271433.09399253,10644.787868307627,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,89,2,Global-RBF,3,-213.71403405527963,74.72791321761744,66.82995254850381,False,False,0.7261511088164505,0.0031622776601683794,-61.656187704443255,11.69939508094103,-213.71403405494675
Rosenbrock,10,42,90,3,Local-RBF,1,-632.0094097027215,122.32400825334594,66.82995254850381,False,False,0.881478525680357,0.0031622776601683794,78.78827079567199,-632.0094097027213,97.78612060530754
Rosenbrock,10,42,91,1,LCB-GPR,2,-57538190.0318976,14372.03166725438,66.82995254850381,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,92,2,Global-RBF,3,-309.6591799339767,781.7960875815246,66.82995254850381,False,False,1.4223990513816713,0.0031622776601683794,410.2174914342404,741.4105400222943,-309.6591799337357
Rosenbrock,10,42,93,3,Local-RBF,3,-11.024658426038442,49.54892793768897,49.54892793768897,True,False,1.2269996895332311,0.0031622776601683794,112.57869234237968,-11.024658426038414,99.12630925907102
Rosenbrock,10,42,94,3,Local-RBF,1,-456124.40564701194,23451.948861443983,49.54892793768897,False,False,4.57140369256115,0.0031622776601683794,247.58012958345063,-456124.40564701206,106.08845659105678
Rosenbrock,10,42,95,1,LCB-GPR,2,-50002199.24500099,13439.171229387284,49.54892793768897,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,96,2,Global-RBF,3,-143.71432587142044,53.43563359171144,49.54892793768897,False,False,0.7088420204608891,0.0031622776601683794,-44.051030846811045,-21.720714597699953,-143.71432587174695
Rosenbrock,10,42,97,3,Local-RBF,1,-87.98283016431057,103.90247464371889,49.54892793768897,False,False,1.0177614721033827,0.0031622776601683794,28.290336374989366,-87.98283016431054,42.95655149008084
Rosenbrock,10,42,98,1,LCB-GPR,2,-52623562.15044604,9884.525997542825,49.54892793768897,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,99,2,Global-RBF,3,-1033.4405207813343,1660.76497741842,49.54892793768897,False,False,2.0209008484000046,0.0031622776601683794,331.59206440093203,1032.435074467954,-1033.4405207817144
Rosenbrock,10,42,100,3,Local-RBF,1,-21996.714911834937,17264.803613361622,49.54892793768897,False,False,4.724269714026458,0.0031622776601683794,266.17746493931116,-21996.71491183494,86.47799172404545
Rosenbrock,10,42,101,1,LCB-GPR,2,-50844441.663970865,9416.846940703508,49.54892793768897,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,102,2,Global-RBF,3,-1302.9533078606682,5055.0973224839045,49.54892793768897,False,False,3.612581290218549,0.0031622776601683794,2720.9717787593554,3754.817266247565,-1302.9533078604263
Rosenbrock,10,42,103,3,Local-RBF,1,-7.250785360444354,111.61774968371111,49.54892793768897,False,False,0.7742087178343569,0.0031622776601683794,100.52013703758496,-7.250785360444368,60.717800160553615
Rosenbrock,10,42,104,1,LCB-GPR,2,-51224813.7131547,9156.770540766045,49.54892793768897,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,105,2,Global-RBF,3,-1404.5611377618688,4258.921653272719,49.54892793768897,False,False,2.582510473045632,0.0031622776601683794,2010.4292643947074,3218.653868080046,-1404.561137760652
Rosenbrock,10,42,106,3,Local-RBF,1,-59305.72399449688,20147.487921682445,49.54892793768897,False,False,4.338508349724652,0.0031622776601683794,525.7485078755091,-59305.72399449686,88.99196752001201
Rosenbrock,10,42,107,1,LCB-GPR,2,-38766957.733954236,8243.061633601654,49.54892793768897,False,False,,0.0031622776601683794,,,
Rosenbrock,10,42,108,2,Global-RBF,3,-1910.2498993044928,4808.41607805245,49.54892793768897,False,False,3.3299554696853675,0.0031622776601683794,3250.789900188046,4443.64947815421,-1910.2498993045638
Rosenbrock,10,42,109,3,Local-RBF,1,-66331.63613289762,20822.205137220953,49.54892793768897,False,False,3.848406209745728,0.0031622776601683794,530.5847158214411,-66331.6361328976,88.99196752001201
Rosenbrock,10,42,110,1,LCB-GPR,2,-48383866.676236555,11476.541307958789,49.54892793768897,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,21,1,LCB-GPR,2,-25069970.664301,11505.038855657313,809.5772517428478,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,22,2,Global-RBF,3,-9720.453866060325,948.6140545203183,809.5772517428478,False,False,3.1740505192085493,0.0031622776601683794,2102.4672126529426,-9720.453866060325,3848.2685315345925
Rosenbrock,10,43,23,3,Local-RBF,1,-38293.78351521176,18192.730680927354,809.5772517428478,False,False,5.132855303379156,0.0031622776601683794,786.1078649963256,-38293.7835152118,879.095653131583
Rosenbrock,10,43,24,1,LCB-GPR,2,-79418922.63944744,13662.347582239769,809.5772517428478,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,25,2,Global-RBF,3,-2787.2847944361147,1803.7948339549582,809.5772517428478,False,False,3.0406194212901068,0.0031622776601683794,-1192.6145695311543,-2787.284794436113,-919.8195477727013
Rosenbrock,10,43,26,3,Local-RBF,1,-38266.04428707739,24550.464511019472,809.5772517428478,False,False,1.9957271903535725,0.0031622776601683794,785.3209588732509,-38266.044287077406,879.095653131583
Rosenbrock,10,43,27,1,LCB-GPR,2,-122325217.88544771,15091.277027939712,809.5772517428478,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,28,2,Global-RBF,3,-2314.7791178665248,3254.492599652591,809.5772517428478,False,False,2.5590971316529414,0.0031622776601683794,554.9805387875367,2085.521660684045,-2314.7791178665357
Rosenbrock,10,43,29,3,Local-RBF,1,-38296.52017038785,18977.013289586932,809.5772517428478,False,False,0.8426256204271417,0.0031622776601683794,786.0726901217246,-38296.52017038785,879.095653131583
Rosenbrock,10,43,30,1,LCB-GPR,2,-121130534.3100042,13130.596461519346,809.5772517428478,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,31,2,Global-RBF,2,-1097.7059676131994,37.634184845017145,37.634184845017145,True,False,1.966447777478523,0.0031622776601683794,-1097.705967613142,-198.03893122604586,273.11445894089775
Rosenbrock,10,43,32,2,Global-RBF,3,-300.70874183588967,211.78463448843178,37.634184845017145,False,False,1.3381423358038391,0.0031622776601683794,691.0239523345244,-300.70874183588694,1468.6059412376644
Rosenbrock,10,43,33,3,Local-RBF,1,-11790.026301574268,11552.52041032221,37.634184845017145,False,False,4.794926853205774,0.0031622776601683794,-241.06098395348533,-11790.02630157426,352.99869035763896
Rosenbrock,10,43,34,1,LCB-GPR,2,-128766368.50191578,13553.204309115747,37.634184845017145,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,35,2,Global-RBF,3,-1134.6299403338417,2130.3900664105286,37.634184845017145,False,False,2.266881151884946,0.0031622776601683794,-100.32064133735366,2075.017325836462,-1134.629940333848
Rosenbrock,10,43,36,3,Local-RBF,1,-11782.805311126927,11678.426790841024,37.634184845017145,False,False,0.5988456338633457,0.0031622776601683794,-250.9489962601058,-11782.805311126936,352.9986903540924
Rosenbrock,10,43,37,1,LCB-GPR,2,-109980742.40494822,8146.326450041891,37.634184845017145,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,38,2,Global-RBF,3,-589.6834025382677,181.7255912578288,37.634184845017145,False,False,1.4038184289904048,0.0031622776601683794,-133.91305758288217,477.1393795579743,-589.683402538265
Rosenbrock,10,43,39,3,Local-RBF,1,-5855.4634004999025,8504.164868284908,37.634184845017145,False,False,3.129181927978146,0.0031622776601683794,-35.550131534669134,-5855.463400499902,143.71480353037444
Rosenbrock,10,43,40,1,LCB-GPR,2,-100359140.44325668,15411.526968624301,37.634184845017145,False,False,,0.0031622776601683794,,,
Rosenbrock,10,43,41,2,Global-RBF,3,-347.08044737773344,130.83247132022902,37.634184845017145,False,False,0.8812118837418892,0.0031622776601683794,-89.4998948518305,124.3708911993026,-347.0804473777207
